frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
4094,615,244.125,615,239.625,617,240,617.5,243.375,640.5,240.25,619.5,277.5,656.5,271.75,618.5,317.5,667,302.75,613.5,351,644,313.25,632.5,349.25,658.5,346.25,627.5,398,668,395.5,620,443.75,682,443.5,Walking
4095,613,244.5,612.5,240,615,240.5,615,243.875,638,240.625,617,278.5,653.5,272.25,616,318.25,662.5,302.5,613,351.5,638.5,310.25,630,349.75,655.5,346.5,625.5,398.75,666,395.75,618,444.25,682,443,Walking
4096,610,246,609,241.375,611.5,241.875,611.5,244.75,634,241.5,613.5,279.25,649.5,272.75,613.5,319.5,658,305.5,612,352,638.5,324.25,627.5,350.25,652.5,346.75,624,398.5,663.5,395,618,444.5,681.5,441.5,Walking
4097,606.5,245.125,606,240.5,608,241.25,608.5,244.5,631,241.5,610,278.5,646,273,610.5,318.5,654.5,304.25,611,351.25,634.5,314.75,624,349.75,649,346.5,621.5,398,660,394,617,444,680.5,440,Walking
4098,602.5,246.25,602.5,241.75,604,242.25,605.5,245.25,628,242.5,607,278.25,641.5,272.75,608.5,318.5,649.5,305.25,609,351,630,320.75,620.5,349.25,644.5,346,619,397.25,657,393.25,616.5,444,679,438,Walking
4099,599.5,246,599.5,241.375,601,241.75,602,244.75,625,242.125,603,278.75,638,272.75,604.5,318.25,646.5,302.5,606,350.25,623.5,305.5,617,348.5,641,345,617.5,396.5,652,391.75,616,443.25,676.5,435,Walking
4100,597,245.375,596.5,240.875,598,241.25,599,244.75,621,242,599.5,279.5,634.5,273,601.5,318.75,641.5,303.75,603.5,350.75,619.5,316,613.5,348.75,637,345.25,615.5,396.25,647,390.75,616,443,673,432.75,Walking
4101,592.5,245.625,592.5,241.25,593.5,241.375,594.5,245,617,242,595.5,280,630,273.25,597,319.25,636,305.25,600,350.75,616,327.5,609.5,349.5,632.5,345.75,613.5,396,640.5,390.25,616,442.5,669.5,429.5,Walking
4102,585.5,244.75,586.5,240.75,587,240.875,591.5,245.25,613,242.75,593,279,626,273.25,593,319.75,633,308.75,594,351,630.5,337.75,607,349.5,628.5,346.25,612,395.5,633.5,389.75,616.5,442,664.5,426.75,Walking
4103,581.5,247.25,581.5,242.875,583,242.75,586.5,246,609,243,590,279.5,622,273.25,588.5,319.5,631,307,587.5,351.5,631.5,333.25,604.5,348.25,625.5,345,611,394.5,627,388.5,617,441.5,657,424.5,Walking
4104,579,245.625,579,241.5,580.5,241.375,584,245.875,605.5,242.5,586.5,279.75,619,273,586,319.75,628,307.75,582,351.5,631,333.75,601.5,347.75,621.5,344.25,609.5,394.75,621,388.25,617,442,650,424.25,Walking
4105,576,247.25,576,242.75,577.5,243,580.5,246.25,601.5,242.625,583.5,280,615.5,273.5,580,318.75,625,308.25,576,350.75,629.5,334,598,346.5,617.5,343.25,607.5,393,613.5,386.5,616,442.5,641,424.75,Walking
4106,572.5,249.25,572.5,244.5,573,244.625,578,246.875,598,243.5,581.5,280,612.5,273.5,575.5,318.5,623,308,569.5,350,628,334,596.5,346.75,615,343.5,606.5,394,609,387.5,615,442.25,631,426,Walking
4107,568.5,249.875,569.5,245.125,569,245.25,576,247.25,594.5,243.75,579,280,610,273.25,572,318,621.5,307.5,563,348,627,334,594,346.75,613,343.5,601.5,391.5,603,384,614,440.25,620,424.25,Walking
4108,564,249.25,565.5,244.625,564.5,244.5,572,246.625,590,243.75,577,279,605.5,272.5,569,316.75,618.5,307,557,345.5,626,334,593.5,345.25,610,341.75,599,389.75,596,380.25,613.5,440.5,613,420,Walking
4109,562,250.25,563,245.625,562.5,245.5,570,247.375,587,245,575,279,602,273.5,565.5,316,616,308.25,552,343,624,334.25,591.5,345.5,604.5,342.75,600.5,390,588,383.75,614.5,440,599.5,430.5,Walking
4110,558,250.5,559.5,246,559,245.75,567,248,583.5,245.75,572.5,279.5,599.5,274,563,316,613.5,308.25,548,340.5,622,334.5,588.5,346.25,602,343.75,600.5,392.5,586,387,615,440.75,587.5,432.5,Walking
4111,554.5,252,555.5,247.375,555,247.25,564,249,580,247.125,569.5,280,596,274.5,560,317.25,609.5,308,542.5,340.75,619,334.25,585,347.25,599.5,344.25,599,394,584,387.5,614.5,442,581,431.5,Walking
4112,552,252.375,553,247.875,552.5,247.75,561.5,249.375,577,247.875,567.5,280,592,275.25,558,317.25,605.5,308.75,540,339.5,616,334.25,582,348,596,345.25,597,396,580.5,390.25,614,443.25,574.5,432,Walking
4113,548.5,252.75,549.5,248.25,549.5,248.25,558.5,249.875,573.5,248.75,565,280,588.5,276,557,316.75,601,309.25,539,338,612,334.5,579,349.25,591.5,346.75,594.5,397.25,576.5,392.25,613,443.75,571,434,Walking
4114,546,253.5,547,249,546.5,249.125,556,251,569.5,250,562.5,281.25,585,278,556,316.25,597,310.5,538.5,336,608,335.5,577,350.5,588,348.5,593,397.5,575,393,613,443,570.5,434.5,Walking
4115,543.5,254.25,545,249.5,544,249.5,554,251.25,566.5,249.875,560,281.5,582,279,554,316,593,312.25,539,333.5,601.5,336.75,573,350.25,584.5,348.5,586,397.5,571,393.5,612,441,569,435.5,Walking
4116,539,254.625,541,249.625,539.5,249.75,550.5,250.25,561.5,249.375,558.5,280.5,577.5,278.25,552,316.5,590,313,538,336,596.5,337.5,567.5,348.5,576,347,579.5,395.75,567,393,609.5,437.75,569.5,435.25,Walking
4117,537,253.75,539,249,537,249,548.5,250.5,558.5,249.25,555.5,279,571,276,549,317.5,580.5,313.75,535.5,341.75,583,339.5,565,347.75,573,345.75,573,395.5,565,394,606.5,436,568.5,436.5,Walking
4118,534,253.625,536,248.875,534,249,545,250,556,248.625,553,278.75,569,275.25,546,318.25,580.5,313.25,533.5,345,585,341.5,562,347.75,571,345.5,566,396.5,561.5,393.75,601,433.75,567,436.75,Walking
4119,528.5,254.75,531,249.75,528.5,249.75,542,250,550,248.75,550.5,278.25,565,274,544,319.25,572.5,313,532.5,348.25,569.5,341.5,560.5,347.5,568.5,345,564,395.5,560.5,393.75,595,434,567,437,Walking
4120,525.5,252.875,528.5,248.25,526,248.125,539.5,249.75,546,248.375,548.5,277.75,557,273.5,544,319.75,557.5,313.5,534,349,546.5,339.25,558,347,563,344.5,562.5,393.5,560,393,586,435,568,436.75,Walking
4121,522.5,253.5,525,248.125,522.5,248.375,536.5,249,545,248.75,546,277.75,551,273.75,543.5,318,552,313,533,346.5,540.5,338,555.5,346.5,559,344,558,393.25,560.5,391.75,574.5,438,572.5,435.5,Walking
4122,519.5,252.75,522.5,247.875,521,247.75,534.5,249.75,538.5,248.875,545,277.75,546,274.75,543,319,542.5,315,533.5,349.5,532,340.75,552.5,347.5,553.5,345.5,558,392.75,556.5,391.5,567,439,566.5,436.5,Walking
4123,516.5,253.625,519,248.625,517,248.75,532,250.625,533.5,249.875,542.5,278.75,542.5,275.75,543,320,540.5,316.25,539,351,533.5,343.75,551.5,347.75,552,346,558,392.5,557,391.5,566.5,438,566.5,435.75,Walking
4124,513.5,254,516.5,249,514,249.125,529.5,250.5,529.5,249.625,540,279.25,540,276,542.5,320.25,542,316.5,545,352,542,346.5,547.5,348.5,548,346.5,557,390.5,556,389.5,566.5,434.5,567,432.25,Walking
4125,510,254,513.5,249.25,510.75,249.25,527,251.5,526,250.375,537,279.5,536.5,276,544,319.25,542,316.25,548,351.25,544,346.25,541.5,349,542,347,555.5,390.25,555,389,566,434,566,432,Walking
4126,507.25,256.5,510.5,251.5,507.5,251.5,523.5,252.25,522.5,251.5,534,280.75,534,277,543,319.5,542,316.5,547.5,351,544,346.5,537.5,350.25,539.5,348,547,392.75,554,390,554.5,437,566,433,Walking
4127,504,257.25,507.25,252,504.75,252,521.5,253.5,519.5,252.5,531,283,531,279,541,322,535.5,318.75,547,352,538,348.25,533,354,537.5,351.25,529.5,399.5,553,392.25,522,449,567,434.25,Walking
4128,500.75,258.25,504.75,253,501,253,519.5,254,514,253.375,527.5,282.5,525.5,279,534.5,321.5,520,316.5,537.5,350,501.75,331.5,531.5,354.25,535,351.5,528.5,401.5,551.5,394,518,451,566.5,434.75,Walking
4129,497,258.5,500.75,253.5,497.5,253.25,515,255.5,512.5,254.375,524.5,283.5,522,279.75,525.5,321,515.5,316,503.75,335.5,496.5,330.25,530.5,355,532,352.25,527.5,403.5,547.5,395.5,513.5,452.25,565.5,435,Walking
4130,494.75,259.5,498.25,254.5,494.75,254.5,513,256,507.25,255.25,522,283.75,516.5,281,526.5,320.75,508.75,315,502,336,490.75,330.75,530.5,355,529.5,353,524,403.5,546,395,509.5,453.75,565.5,434,Walking
4131,491.5,260,495.5,255,491.75,255,510.5,257,504.75,255.875,517.5,284.25,513.5,281,518,322,505.25,316.25,488.75,336.75,487,333,527,356,527,353.75,521,404.5,541.5,397.5,508,455,564,437.5,Walking
4132,488.25,260,492.5,255.25,488.5,255.125,507.75,257.5,501,256.25,513,285.25,510,281.5,508.75,323,500.5,317.5,484,339.5,483.75,335.75,521.5,357.5,522,355.25,518.5,406,536,399.25,507.75,454.5,559.5,438,Walking
4133,485.5,260.25,490,255.5,485.5,255.5,505,257.5,498.5,256.25,508.5,285.5,508.25,281.5,500.75,323,498.25,318.5,480.25,342.75,482.5,339.25,514.5,357.5,516,355.25,516.5,406.25,527,402,510.5,453,546,442,Walking
4134,481.25,259.5,486.25,254.75,481.25,254.5,502.25,257.25,493.25,255.75,506.25,285.5,502,282,499,323.5,494,319.25,481.25,344.25,480.75,341.5,513.5,358,508.25,356.5,525,405,515.5,406.5,543.5,443.5,520,450.5,Walking
4135,477.75,259.5,481.75,254.5,477.75,254.5,497.5,256,487.5,255.625,503.75,285.5,497,282.75,499,323.5,492,320.25,483,346,480,343,507,359,501,357,510.75,412,509.25,409.5,504.75,460,515,452.5,Walking
4136,473.75,259.25,478.5,254.5,474.5,254.25,494.75,256.75,485.25,255.375,499,286.25,495.75,282.5,495,324.75,491,320.75,484.25,349,481.5,345,503,358.75,500.25,356.5,509.25,411.75,508.75,409.5,505,459.5,511.75,454.5,Walking
4137,470.75,260.5,475,255.5,471,255.125,491,257,482.5,256,494.5,287,494,282.5,490.5,326.5,490.5,322,481.5,352.5,481.25,349.5,499.25,360.25,499.25,357.75,507,411.25,507.25,408.25,505.5,459,512,451.25,Walking
4138,467.25,261,471.75,255.875,467.25,255.75,488.25,257.5,474.75,257.25,494.75,287.5,485.25,284.5,495.5,329.5,487,325.75,491.5,364.5,484,360.75,499.75,363.5,491.25,361.75,507,412,498.25,407.5,504.5,460,512,442.5,Walking
4139,463.75,262,467.75,256.5,462.5,256.5,483.25,256.5,471.75,257,493.75,286.5,480.75,285,498.5,326.75,483.5,325.75,491.75,362.5,482,360,497.75,360.5,487.5,358.75,505.5,410,489.75,407,507,458.25,510,439.25,Walking
4140,460.25,262.25,464.25,257,458.5,257,480.5,256,467,257.5,490.75,287.5,476.5,285.25,493,328.25,480.5,325.75,483.5,362.5,477.5,360,495.5,359.75,482,358,506,410,476.75,407.5,508.25,459,514.5,430,Walking
4141,456.75,263.25,461.5,258.5,455.75,258,478.25,259,462,258.75,488.75,288.25,470,286.25,490,330,473.75,325.25,478.5,361,470,359.5,493.5,361.25,476.5,360.5,503,410,470,408.5,505.75,456.5,510,436,Walking
4142,453.25,263.75,458,258.75,452,258.5,474.75,258.75,458,259,486.75,288.25,465.5,286.5,486,330.25,469.25,326.5,470.25,361.75,465.25,361,491.5,363.75,472,363.25,503.75,413,464.75,410,508.5,456.75,495.75,443.75,Walking
4143,449.5,264.5,454,259.25,448,259,471,259,453.25,259,485,289.25,462.5,287.5,484,331.25,467.5,327.5,463.5,360.5,460.5,360.25,490,364.5,469.5,364,502.5,413.5,461.25,410.5,507,458.75,485.5,452.5,Walking
4144,445.5,265.5,450,260,444.25,260,468,260,449.5,259.75,482.75,290,458.5,288.25,481,332,464,328,457.5,359.25,455.5,359.25,488.75,366,467.5,365.25,500.75,414.5,459,412.5,507,458.5,474.5,459,Walking
4145,442,266,446.5,260.5,440.5,260.75,464,260.25,445,260.5,478.75,290.5,454,289,478.5,332.25,459.75,328.75,452.5,358.25,450.5,359,486,366.25,464.25,366,498,414.75,458.25,414.75,507,457.5,465,463.25,Walking
4146,438,266.5,443,261,437,261,461,261.5,440.75,261,474.75,291.25,449,290,474,331.5,454.5,328.75,448.25,357.75,446.75,359,484.25,367,461.75,367,496,416,456.25,417.25,507,457.75,456.5,465.5,Walking
4147,434.25,267,439.25,261.5,433,261.5,456.75,261.5,437.5,262,471.5,291.75,445.25,291.25,471.5,332.25,451.75,330.75,445.5,358.5,444,361,480.25,368.5,458,368.75,493,417,453.5,419.75,507,457,451,469.5,Walking
4148,430.25,267.5,435.25,262,429,262,453.25,262,433.5,262.5,467.5,292.75,441.5,292.5,470,332.75,449.5,332,443,359.5,441.25,363,475.75,369.5,453.75,370.25,488.75,416.75,451,422,507,457,449,473,Walking
4149,425.75,268,431,262.75,425,262.5,449.25,263,430.25,263.5,464,293.75,437.5,293.5,467.5,333.5,445.75,332.75,442.5,361.25,439.25,364.75,471.75,371.5,449.25,372.25,486.25,419,448,423.75,506.5,457.25,449,475,Walking
4150,422.5,268.5,427.75,263.25,421.25,263.25,445.25,263.25,425.5,264.5,460.5,294.75,431.75,294.5,464.75,335.5,439.25,333.5,442,365,435.5,367.25,468.25,371.75,444.75,372.75,483.25,419.5,444.5,425,506,457,448,476.75,Walking
4151,418.25,268.75,423.25,263.5,416.75,263.5,440.75,263.25,421,265,456.75,295.5,427,295.75,463.25,335.5,433.5,334.75,444.25,367.5,433.25,368.25,464.25,372.5,440,374,479.5,420.75,441.25,427,504,456,447.25,478.5,Walking
4152,414.25,268.5,419.5,263.25,412.5,263.5,436.75,263.5,416,265,452.75,295.5,421.75,296.75,460.25,336,428.25,337,445.5,370,429.75,372.5,460.25,373,435.25,374.75,474,422,438,428.5,501,455,447.25,479,Walking
4153,410,268.25,415.75,262.75,408,263,433.5,263,410.25,265.25,449.5,295.75,416.25,297.25,458.25,336.25,423.5,337,447.25,372,426.5,373,456,372.5,430.5,374.5,468.25,424,435.75,428.75,497.5,454,447.5,479.5,Walking
4154,405.75,268.5,411.5,263,404,263,429,263.75,404.25,265,446.25,295.75,409.5,297,455.75,335.75,414.75,337,450,371,418.5,373.25,451,374.5,425,376,461.5,427,433.75,429,493,454,447,480,Walking
4155,401,268.5,406.5,262.75,399,263.25,424.5,263,400.25,265.5,443.25,296,405.25,299,454.5,335.75,406.75,339,451.25,371,407.75,371.5,446.75,376,421.25,378.25,453.5,427,432.25,430.25,487.5,456,446.75,480,Walking
4156,397.25,268.5,402.75,262.75,395.25,263.25,420.25,263.5,396.25,266,439.5,297,400.75,300.5,454.25,335.5,401.75,339.25,452.5,369.25,398,370.25,443.5,376,418.5,378.25,448.5,428.25,431.25,431.5,481.5,458,446.25,479.75,Walking
4157,393.5,268.75,399.25,263,391,263.75,417,263.5,391.25,266.5,436,296.5,396.25,301.25,454.5,332.75,395,340,455.75,366.25,388.5,371.75,440.25,376.5,415.5,379,442,428.75,429.5,432,474.5,461,446.25,479.5,Walking
4158,390.5,270,396.25,264.25,387.5,265,414.25,264.25,387,267,433.5,296.75,391.75,301.75,454,331,388.5,340.5,458.75,362.25,379.75,372.75,438,376.75,412.5,379.25,435.75,429.5,427.5,432.25,466,467,446,479,Walking
4159,386.75,270.75,392.5,264.25,383,265.75,410,264,381.75,267.75,430.5,296.75,387.5,302.5,452.5,330,381.25,341.25,458.5,360,371.5,372.75,436,377,410.75,379.75,431.75,430,426,432.75,454.5,476.75,446.5,478,Walking
4160,383.25,271.75,389.25,265.25,379.5,266.5,407,265.5,378.5,269,427.5,297,383.5,303.25,450.5,328,375.5,342,458.25,356,363.75,373.25,433.5,377,408,380,426.25,429.25,422.5,431.25,447,481,445.5,473.75,Walking
4161,379.75,272.25,385.75,266,376,267,403,266,374.75,269.5,423.75,297.75,380,304.25,448.75,327.5,370.5,343.5,458.5,354.25,356.5,374,430.25,378,404.75,380.75,422.75,429.75,421,430.5,438,485,444,471.75,Walking
4162,376,273.5,382,267,372.5,268,399.75,267,371,270.25,420.5,298.5,376.25,305,446.75,327.5,366.5,345,458.5,353.5,349,377.25,427.25,379.75,401.75,382,417.5,430.5,421.75,428.25,426.5,492.75,442,475,Walking
4163,372.5,274.75,378.75,268.25,368.75,269.25,395.75,268.5,366.75,271,417.25,299.25,372,306.5,444,327.5,361.5,346,457.5,353.5,344,376.75,424.25,381.5,399.25,383.5,414.25,436.25,420.75,431,417,499.5,443.5,476,Walking
4164,369,276,375.25,269.5,365,270.5,392.75,269,363.5,272.25,414,301,368.75,308.25,441,329,357.5,347.5,456,355,338.5,378.75,420.5,383.75,395.25,385.75,411,438.75,419.25,432,409,503.5,444,477.5,Walking
4165,365.75,277,372,270.25,361.75,271.5,389.25,270.25,360,273.5,410.75,303,365.25,310.25,438.75,331.25,354.5,348.5,454.5,359.25,334.25,379.75,417,386.25,391.75,388.5,408.75,440.75,418,434,402,507.25,444,478,Walking
4166,362.25,278,368.25,271.5,358,272.75,385.5,271,356.75,275,407.25,304,361.75,311.75,436,333,351.25,350,452,362.75,332,381,413.5,388.75,388,390.75,407,444.75,416.5,435.5,395.75,510,444,479,Walking
4167,358,279,364.5,272.5,353.75,273.5,382.75,272.75,352.75,276,403.75,305.5,358.25,312,432.75,335.5,348.25,350.5,449,367.25,330,381.5,410,391,384.75,392.75,403.75,446.75,415.25,437.5,394.25,513,444,479,Walking
4168,354.5,279.5,361,273,350,274,378.75,273,349,276.5,399.75,307.5,354.5,313,428.5,338.25,345,351.5,444.75,370.25,328,383,406.25,393,381.75,394.25,400.5,450.25,412,439,393.5,516,442.75,478,Walking
4169,350.5,279.5,357,273,346.5,274,375.75,273.5,346,277,395.25,308.75,350.75,313.5,423.5,341.5,342.25,352.5,440.5,375.5,326.5,385.25,401.5,394.5,377.75,395.75,398,452.5,407,441,391.75,517.5,440.5,477.5,Walking
4170,346.75,279.25,353,272.75,342.75,274,371.75,273,342,276.5,391.25,309.25,346.5,313.25,417.75,344,339.25,353,434.5,379.25,325.5,386.5,396.75,394.75,372.25,396.25,395,451.75,399.75,444.5,392,516.5,437.25,475.75,Walking
4171,342.5,279.5,349,272.75,338.25,273.75,368.75,272.5,337,275.5,387.25,310,342.25,312,412,346.5,336.75,352.25,428.75,383,325.25,386.75,392.5,395,366.75,396.75,393.75,452,391,447.75,392.25,516,433.25,476,Walking
4172,338.25,279.5,344.5,273,334.5,274,363.5,273,333,276,383,310,338,312.25,406,349,333.5,353,422.5,387.25,324.5,387.5,388.5,395.5,360.5,397.5,392,453.5,384,449.75,391.5,516.5,427.75,475.5,Walking
4173,333.75,279.75,340.25,273,330,274,360,272.75,329,275.5,380,311.5,333.25,314.25,400.5,352,330.25,355.75,414.75,390.5,323.5,389.5,385.25,397.75,354.75,400.5,390,456,373,454,392,517.5,420.5,476,Walking
4174,329.25,280,335.75,273.5,325.75,274.5,355.5,274,325.5,277,375.75,312.5,329.25,315,395,353,326.25,356.25,406,392.75,322.5,389.75,381,399.75,349.75,402.75,387.25,458.5,364.25,456.5,391,520,412.75,475.25,Walking
4175,324.25,280.5,331.25,274,320.75,274.5,351.75,275,320.5,277,371.25,313.5,325.25,315,389.25,356.25,324,357.25,397.5,396.25,323,392.75,377,401.5,345.5,404.75,385.5,458.75,351.75,460.25,391,519,405.5,476.5,Walking
4176,319.5,281.25,326,274.5,316,275.5,346.5,274.75,316.25,277.75,366.75,313.5,321,315.75,382.5,358.5,321.25,360.5,388.75,399.5,322.25,399,373.25,403.5,341.75,406.75,384.25,459,345,461.5,390.75,517.5,399,479.75,Walking
4177,314.5,282,321.25,275,310.75,275.75,342,275.5,309.75,277.5,362.5,314,315.75,316.5,376.75,360.25,320.25,364,380,400.75,323.75,404,370.25,404.75,337.75,408.5,383,460.5,337.5,465,391,517,384,492.5,Walking
4178,309.5,282.75,316.5,275.5,305.75,276.25,336.5,275.5,304.25,277.25,358.5,314.5,311.25,316.5,370.75,361.75,319.25,365.25,369.75,403.25,325,406,365.5,405.75,333,408.75,380.75,462,330.75,466.5,392.25,515,372.5,503.75,Walking
4179,304.5,283.75,311.5,276.5,301,277.5,331.75,276.5,300,278.5,354.25,314.75,306.25,317.5,366.25,362.25,315.5,365.25,361.5,404,320.5,406.5,362.5,405,329.5,408.5,378.75,462,325.25,468.5,391.5,517.5,362.5,516,Walking
4180,299.75,284.5,306.5,277.25,295.5,278.25,326.75,276.5,294.25,280,350.5,316,300.75,319,362,364,310.25,366.5,352.5,406,315.25,408.5,359,406.5,325,410,376,462.5,320,471.5,391,514.5,346.25,529,Walking
4181,294,285.5,301.25,278.25,290,279,321.25,278.5,288.5,280.75,344.5,317.5,296,319.75,356.25,365.75,307.25,367.75,344,408,312,410.5,354.25,408.25,320.25,411.25,373.75,465,317.25,475,390.5,515,330.75,538,Walking
4182,288.5,287.25,295.5,280,284.5,281,316.25,279.25,283.5,282.75,340,318.5,290.75,321.5,351.25,367,300.25,370.25,337,409.25,305.25,412.75,350,411.5,315.5,414.75,370.75,468,314.5,480.5,390.5,515,317.75,545.5,Walking
4183,283.25,289,290.5,281.75,279,282.75,311.75,280.5,278,284.25,335.25,320.5,284.5,324.25,346.75,369.25,294,372.5,328.75,410.5,301.5,416,346.5,413,311.25,416.5,366.5,469,309.25,483.5,389.5,514,308,550,Walking
4184,276.5,290.25,284.25,283,272,283.75,305.25,282.75,271.5,285.5,329,322,277.5,325.5,340,371,289,373.75,321.25,412,296.5,417.5,340.75,416,305,420,362,471.5,304.25,486.5,388.75,514,303.5,554,Walking
4185,270.25,292.5,278.5,284.75,265.25,285.75,299.5,285,264.75,287.5,323,324,270.5,328.75,336.25,372,283.5,377,317.5,412,291.75,421.25,334.75,418,298.25,423,357.75,473.5,297.5,490.25,388,513.5,302,556,Walking
4186,263.75,292,272,284.5,259,285.5,294.5,285.25,257.5,287.75,317,325,263.25,329.75,331.5,375,277,381,312.25,415.75,287.25,425.75,329.75,419,291,424.75,352.5,475.75,293,492.5,386,514,300.75,560.5,Walking
4187,257.5,293,266.25,285.25,252.5,286,288.5,285.25,251.5,289,310.75,325.5,257.25,330.25,325.75,374.5,268.5,380.75,308,417,279.5,425.5,323,419.75,284.75,425.5,344.75,479,287.5,494.25,383.5,515,300,562,Walking
4188,250.75,293,259,285,245.25,286.25,280.5,285.25,243,288.5,304.75,325.5,248.625,332.25,319.75,374.25,258.5,382,308,417.75,267.75,426,314.25,422,276.75,427.75,335.25,485.5,281.5,497,377.5,513,298.5,561,Walking
4189,244.125,293.25,252.75,285,238,286.25,273.75,286,235.75,288.75,299,326.25,241.75,333.5,315.25,375.75,255,386.5,307.5,419.5,263,429.5,308.5,425,270.5,431,325.75,490.5,278.75,500,372,514.5,299,561.5,Walking
4190,237.625,292.75,246.25,284.5,231.625,285.5,268.25,284.5,229.25,288,293.5,326.25,234.75,333.5,311.75,375.75,243.375,387.5,307,421.5,254.75,432.5,302.5,427,263.75,433,317,491,279,500,363,516,299.5,563.5,Walking
4191,231.5,292,240.625,283.5,225.125,285,262.25,284.5,222.125,288,287.75,326.75,228.125,335,308.25,376,235.125,390.75,307.5,422.5,241.75,436.5,296.5,429,258.25,435,306.75,495.25,276.75,499.25,354,522,299,563,Walking
4192,225.5,291.75,234.5,283,218.75,285,256,284,215.75,289.25,282.75,326.75,221.25,336.25,305,374.5,225,387.75,308.75,421,226,431.75,293,430,255.5,436.5,298,497.25,275.25,500.5,344.5,529,299.5,563,Walking
4193,219.75,291.75,228.75,283,212.75,285,250.5,284,210.125,289,278.5,327,215,337.25,303,374.5,215,388.5,310,422,213.75,431,288.25,430.5,251.25,437.25,292,497.5,274.5,501.5,332,537.5,298.75,562,Walking
4194,214.375,292.5,223,283.75,206.875,285.75,245,284.5,203.125,289.5,273.5,327.5,208,338.25,299.75,374.25,206.75,390.75,311,421.5,199.5,432.5,284.25,432,246.75,439,281.5,500,271.5,503,319.5,551.5,297.75,561.5,Walking
4195,209.75,293.25,218.875,284.5,202.25,286.25,239.75,284.75,197.5,290.5,269,328.25,202.75,339.75,297.75,375,200.5,392.25,312,422.5,188.625,434,282.5,431,244.625,438,276,498.75,266.75,503.75,304,560,299.5,556,Walking
4196,204,294.5,213.125,285.25,196,287.5,235.125,286.25,191.125,292,264.5,330,197.25,342.25,294.5,376.5,190.875,395.25,312.75,423,175,437.25,277.75,433.5,240.125,439.5,269.5,499,264.75,502,291.5,564.5,297,553,Walking
4197,199.75,296,209.25,287,191.5,289,231.75,288,186,293.5,261,332.5,192.25,342.5,292.75,377.25,184.875,395,312.5,422,166.25,437,271.75,438.25,236,442.5,263.5,506.75,269.75,499.5,276.5,582,297.25,554.5,Walking
4198,195.25,297.75,204.625,288.75,187,290.75,226.25,289.5,181,294.5,256.5,334,186,344.75,290,378.5,177.375,398.25,312,422.75,156.75,440.5,268.5,441,230.75,445.75,258.5,508,268.75,499.25,262.5,592,297,558.5,Walking
4199,191.125,299.25,200.75,290,182.375,292,222.75,290.25,176.125,296.25,252.75,335.75,180.5,346.25,287.25,379.75,171.375,400,311.25,424,149.5,441.5,265,442.5,225.5,448,254.875,510,264.75,501,251.5,599,296.5,558,Walking
4200,187,300.5,196.75,291.5,178,293.5,218.25,292,170.875,298,248.875,338.25,175,349.25,283.75,382,165.5,402,310,425.25,142.875,444.75,261.25,445.75,221.75,451.25,250.75,516,261.5,505.75,245.25,603.5,295.75,558,Walking
4201,182.625,302,192.5,292.5,173.5,294.75,214.375,293.25,166.25,299.25,245.5,339.75,169.75,351.75,280,383.25,159.25,406,307.5,426,138.25,448,257,449,216.5,455,246.25,520,257,508.5,239.625,609.5,294.5,559.5,Walking
4202,178.75,303,188.75,293.5,169.5,295.25,210,294,162.25,299.75,241.25,341.75,164.375,353.5,277.5,385.25,154.5,408.5,305,427.5,134.625,451.25,251.5,452.25,211,458.75,242.5,521.5,252.75,513,238.25,612,294.5,559.5,Walking
4203,174.625,303.5,185.125,293.75,164.5,296,206.75,294.75,156.375,301.25,237.625,343.25,159.5,355.5,273,387.5,150.5,410.5,301,429.25,131.625,454.5,247.75,454,205.875,461,240,522,246.625,516,236.5,612,292,559.5,Walking
4204,170.625,303.5,180.75,293.75,160.5,296,202.25,294.5,152.125,301,233.375,344,153,356,269,389.5,146.25,411.75,296.25,432.75,130.75,456,242.25,458.5,199.75,465.5,237.25,530,242,522.5,235.25,615.5,290,560,Walking
4205,167.125,304.5,177.5,293.75,156.875,296.5,199.25,295.5,147.5,302.25,229,344.75,146.75,355,262.5,391,142,412,290.5,434.5,130.5,458.75,236.875,461.5,190.25,467.5,236.125,531.5,231,528,237.25,617,285,558,Walking
4206,163.5,304.75,173.875,294.25,153.5,296.75,194.875,296,143.75,302,224.25,346,141.75,355.75,257.75,394,138.875,412.75,284.5,437.75,130.5,460.25,231.375,462.25,182,469.75,233.125,536.5,207.375,538,238.375,620,274,547.5,Walking
4207,158.875,305.5,170,295,148.5,297,191.25,297,138.25,301.75,221,347.25,136.25,358,253,395,133.75,416,278,440.25,128.375,463,228.5,464.5,178.25,473,232.5,538,199.5,541.5,237.625,619,263,551,Walking
