frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
4480,531.5,226.25,531,221,528.5,220.625,507.25,220.375,512.5,220.25,483.5,250,514.5,253.75,480.25,295.75,527,301.75,490.75,328.25,552.5,330.75,499.25,334.75,516,336.5,522.5,391.5,518.5,397,524,441.75,512,456.5,Walking
4481,535.5,227.75,535.5,222.5,532.5,222,513.5,221.5,516.5,220.75,489,249.5,516.5,253.25,484.25,295.25,529.5,300.5,494,329,555.5,330,504.5,335,519,337.5,532.5,387.25,518.5,397.5,534.5,439,510.5,456,Walking
4482,539.5,227.25,539.5,222,536,221.75,519,221.5,519.5,221.5,494,249.5,520.5,254,490.25,295.25,531,301,497.75,328.75,558,328.5,509,334.5,522.5,337,540,386,522,397,548.5,437.5,509.5,455.5,Walking
4483,542.5,228.75,543,223.5,539.5,223.125,522,223,523,222.75,498.5,250.125,523.5,254.875,494.5,296,533,301.75,500.5,330.75,561.5,328.5,514,335.5,526.5,338.5,546,386.5,524.5,398.25,560.5,435.75,510,455.5,Walking
4484,546,228.75,546,223.625,543,223.25,525.5,223.75,526.5,223.25,503.75,250.625,526.5,255.25,500.25,296.5,535.5,301.25,506.5,329.75,564,329,519,335,529.5,338,551.5,384.5,525.5,398.25,570,433.5,510.5,455.5,Walking
4485,549.5,228.75,550,223.5,546.5,223.125,533.5,223.5,531,222.625,509.5,250.25,530,255,504.75,296.25,539.5,302,511.75,329,567,330.25,523.5,334.25,532,337.5,557,383.75,528.5,397.25,576.5,432.5,511.5,454.5,Walking
4486,554,228,554,222.75,550,222.25,537,223.75,534,223.25,514.5,250.5,532,254.75,512.5,298.5,542,302.25,524,331,568.5,333.5,530.5,335.5,536,338.75,564,383,531.5,397.25,582.5,433.25,511.5,453.75,Walking
4487,558,228.25,558,222.75,553.5,222.5,544,223.5,537,223.125,524,250.625,535,254.25,529,300.5,544.5,302.5,552,331.75,569.5,336.5,541.5,336.5,542,339.75,569.5,383.75,535.5,397,584,434,511.75,452,Walking
4488,562,226.25,562,221,557.5,220.75,548,223.25,541,222.875,532.5,250.25,538,253.75,539,300.25,546.5,301.75,562,333,568.5,337.5,551.5,337.25,547.5,340.5,575.5,385,539,397.5,585,434.5,513,451,Walking
4489,566,225.25,567,220.25,561.5,219.875,555,222.5,544.5,221.625,539.5,249.625,541,252.25,545.5,299.75,548.5,300.75,565.5,334.75,568.5,338.5,556.5,336.75,550.5,339.5,579,386.5,544,396.75,585.5,435,514,449,Walking
4490,570.5,224.5,571,219.125,566,218.75,559.5,221.125,549.5,220.25,545.5,248.875,544.5,251.75,551.5,298.75,551.5,300,569,335,568.5,338.25,562,335.75,554.5,338.25,583,386,552,394.25,585.5,435.25,517.5,445.5,Walking
4491,575,223.25,575.5,217.875,570,217.75,566.5,219.75,553.5,219.25,553.5,247.25,548,249.75,557,296.75,552.5,298.25,571,333.75,566.5,337.75,570,335.5,559,338.25,585.5,385.5,557,394,585.5,435,521,442.5,Walking
4492,579.5,221.625,580,216.25,574.5,216.125,571.5,218.375,557.5,218.125,559,246,551.5,248.375,561,295.5,554,297,573,333,567,337.25,574,335.25,563.5,338,587.5,385,566.5,392.75,585.5,434.25,526.5,438.5,Walking
4493,583.5,219.5,584,214.25,578,214.25,575,216.75,562,216.5,563,245,555,246.625,562.5,293.75,555,294.25,573,330.5,568,333.5,577.5,332,568.5,334.75,591.5,383,576.5,389.5,585,433.5,534,433.5,Walking
4494,587,219.25,587,213.75,582.5,213.75,576.5,215.875,566,215.875,567,245,557,246.5,566,292.75,556,293,576,330,569,332.5,580.5,330.25,571.5,333,591.5,383.75,584,387.25,585.5,433.5,544.5,429.5,Walking
4495,591,217.25,591.5,211.875,586,212,581,214,569.5,214.25,573,244,560,244.5,571,291,556.5,290.5,582.5,328.75,572,331,585.5,330.75,575,333,593,385,586.5,387.25,586,433.5,555,429.5,Walking
4496,595,217.375,595.5,211.875,590,212.125,585.5,213.375,573,213.625,581,242.375,562.5,244,581.5,288.25,557,290.25,593.5,325,573.5,331,590,328,577,330.5,595,384,594.5,384.75,586.5,431.5,568.5,429.75,Walking
4497,598,217,599,211.5,593.5,211.75,590.5,212.875,577,212.875,584,241.25,565,243.25,589,285.25,559,290,603,317.25,574,331,589.5,325.75,579.5,328.5,586,381.5,604.5,381.5,583,431,582,430.5,Walking
4498,602,217.5,603,212.25,597,212.25,596,213.5,579.5,213,589.5,242.5,568,243.125,595,284.5,561,289.5,611,314.5,577,329.25,591,325.75,581.5,327.75,585.5,381.5,608,380,585,434.5,588.5,432,Walking
4499,605.5,217.5,607,212.25,600.5,212.25,601,214.125,583,213,594,243.5,571.5,243.5,602,285.5,563.5,289.25,619,313,578,328.25,593,326.5,585.5,328,587.5,381,613,379.5,583.5,432.5,603.5,434.5,Walking
4500,609.5,218,610.5,212.75,604.5,212.75,604,214.625,586.5,213.5,599,243.875,575.5,244.25,608.5,284.75,566,289,627,313.5,580.5,329,598,328,590,329.25,591.5,382.75,618,381,583.5,433.5,617.5,437,Walking
4501,613,218.125,614,213,607.5,212.875,609,215.375,590,213.75,603.5,244,578.5,244.25,614,284.5,569.5,289.5,634,312.25,584,329.25,602,328.25,593.5,329.5,593,382.25,619.5,381,584.5,435,630,437.5,Walking
4502,616.5,218.75,618,213.5,611.5,213.5,613.5,215.5,594.5,214.25,607,244.375,583.5,245.25,618.5,284.5,573,290.25,640,310.5,589,329.5,605.5,329,597.5,330.25,594.5,382.5,623.5,382.75,584,434.5,639,438.25,Walking
4503,620,218.625,621,213.5,614.5,213.625,617.5,215.875,597.5,215.25,610.5,244.5,586.5,246.375,621.5,283,577.5,291.5,644.5,308.5,592,331.75,608.5,329.75,600.5,331.75,596,382,628.5,383.5,584.5,434.25,647,438,Walking
4504,623,219.625,625,214.25,617.5,214.625,620.5,216.25,600.5,215.75,615,244.5,590.5,246.75,626.5,283.5,580.5,291.5,650,309.25,594,331,612,329.25,605,330.75,599,381.5,632,383.25,584.5,433.25,651,438.25,Walking
4505,627,219.875,628.5,214.5,621.5,214.875,622.5,216.25,603.5,216.125,618.5,244.25,593.5,248,629.5,282.75,585.5,294.25,652.5,307.75,597,333.5,616,329,609,331,603,380.5,635.5,383,585,431.75,652.5,438.5,Walking
4506,629.5,220.25,631.5,214.625,624,215.25,627.5,216,606.5,216.25,622,243.875,598.5,248,632.5,283.25,590.5,295,655.5,309.25,601,334.5,620.5,328.75,614,330.75,609,379.75,638.5,382.5,585.5,430,653,439,Walking
4507,632.5,220,634.5,214,626.5,215,632.5,215,609.5,216.25,625.5,242.875,603,247.75,635,283,596,295,657.5,309.75,604,333.75,623.5,329,618,331.25,613.5,380.5,641.5,383.25,587.5,428.25,653.5,439.25,Walking
4508,635.5,219.25,637.5,213.25,629.5,214.375,636,213.5,613,215.125,630,241,606.5,247.25,637.5,281.75,600.5,295,659,310.75,609,334.25,631,328,622.5,330.5,620.5,380.25,644,383.25,591,425.25,654,439.75,Walking
4509,637.5,218.125,640,212.125,631.5,213.375,640.5,212,616,213.75,634,239.625,610,246,640,281.75,605,294,659.5,311.5,614.5,333.25,639,324,626,327,631,377,646,380,597,421.25,653.5,438.5,Walking
4510,639.5,217.5,642.5,211,632.5,212.375,646,210.25,618,212.5,637,238.25,613,245,642,282,609.5,293.75,659.5,312.5,622,334.25,641.5,322.75,628.5,326.25,637,376.75,647,380.25,602,417.5,654.5,438,Walking
4511,642,216.5,645.5,210,635,211.625,648.5,209.25,621,212.125,640,237.625,616,243.625,644,283.25,612.5,292.75,660.5,315,627,332,644.5,321.75,631,325,642.5,377.75,648,381,610,416.5,655,438,Walking
4512,645,215.25,648.5,208.5,637,210.25,652.5,207.75,624,211.875,644,236.375,619.5,243.25,647.5,282.75,616,292.5,662,318.75,631.5,330.5,654,323.25,636.5,327.5,653.5,379.25,650.5,383.25,620.5,413.5,655,438,Walking
4513,648,215,651.5,208.5,641,210,655.5,208.25,627.5,210.875,648.5,236.5,622.5,242.75,651,282.5,619.5,291.75,662.5,322.5,637,329.75,659,324.5,640,328.75,666.5,379,650.5,384.5,634,415,653,437.5,Walking
4514,651,214.5,654.5,208,643.5,209.5,658,208.25,630.5,211.125,652.5,236.75,625.5,242.5,655.5,282.75,623,291.5,665,324.5,644.5,329.5,661,324.75,642,329,673.5,373.5,652.5,384.25,644,410.5,653,437.5,Walking
4515,653.5,213.875,657,207.5,646,209,661,207.75,633,210.875,657,236.875,628.5,242.25,659,283,627,291.5,668.5,324,651,329.75,664,324.5,642.5,328.75,680.5,374.5,651.5,385.5,656,419.5,655.5,439,Walking
4516,656.5,214,659.5,207.375,649,209.25,663.5,207.5,636,211,660,237,631,242.375,662,283.5,630.5,291.5,671.5,323.5,654,327.5,669.5,325.25,647,329.75,685.5,377,652,387,668.5,424,655,438.5,Walking
4517,660,214.25,663,207.625,652,209.5,667,208.25,639,211.625,662.5,237.25,634,243,663.5,284.5,634.5,293.5,674.5,324.25,661,328.5,672,326,648.5,330.75,691.5,377.5,653,388,679,427.5,655,439.25,Walking
4518,663.5,214,666.5,207.5,656,209.25,670.5,207.5,642.5,211,664,237.5,637,243.25,665,284.5,637,293.25,678,322.5,665.5,327,675,327.25,651,331.75,695,380,654.5,388.25,691,431,655,438.75,Walking
4519,666.5,214.625,669.5,207.625,659,209.625,674,207.25,646,211.75,667.5,237.875,640,244.5,667.5,285,640,293.5,682,324.5,668,326.5,678.5,328,654,333,701,383,656.5,391,705.5,434.5,654.5,440,Walking
4520,669.5,214.75,673,207.75,662,209.625,677.5,207.75,649,211.625,672,238.75,643,244.75,671.5,284.5,642,292.75,683,322.75,669.5,325,683,328,658,332.5,704,383.25,658,390.75,715.5,436,654.5,440,Walking
4521,673.5,214.75,677,207.875,665.5,209.75,681.5,208.625,653,212.875,677,239,646.5,245.5,677,285.25,645,293.75,688,324.75,672.5,326.25,686.5,328.5,661,333.25,708.5,384.25,659.5,391.75,725,437.5,654,440.5,Walking
4522,677.5,214.625,681,208,669.5,209.625,685.5,209.25,656.5,212.875,683.5,239.875,649.5,246.25,684.5,286,648.5,294.5,693,325,674.5,327.75,691,330,664,334.25,712.5,386.5,661.5,393,730.5,439,654,440.5,Walking
4523,682,215,685,208.25,674,209.875,689.5,210.25,661,213.375,689.5,240.875,653,246.75,689.5,287,651,295.5,696.5,325.25,676,330,696.5,330,669,333.5,716,388,664,393.5,733.5,443,654.5,439.5,Walking
4524,685,214.875,688.5,208.25,677.5,209.625,693,210.375,664.5,212.75,694.5,241.625,657,246.75,693,287,653.5,295.25,702,325.25,676,332.25,701.5,330.75,673,334,720.5,389.5,667,394.25,733.5,445,655.5,439,Walking
4525,689,214.75,693,208,681.5,209.5,698,209.5,669,212,699,241.25,661.5,246.625,698.5,286,656.5,296,706.5,323.5,675.5,335,706,331.25,677,334.25,723.5,390.25,670,392.75,733,445,657,437,Walking
4526,693,213.5,697,206.75,685.5,208.5,702.5,208.25,673.5,211.25,706.5,241.5,665,246.5,706,284.75,659.5,295,712.5,321,674,336,711,332,680.5,334.75,727.5,391.5,672.5,394.75,734,445.75,658.5,436.5,Walking
4527,697,212.25,701,205.25,689,207.25,707.5,206.5,677.5,209.875,711.5,239.75,669,245.25,712,282.75,663,293.5,718.5,319.25,672,335.25,717,330.75,685.5,333.25,731,391.5,678.5,392,734.5,445.75,661,433.5,Walking
4528,700.5,210.75,705,204,693,205.25,712,205,681.5,208,717.5,238.75,672.5,243.875,719.5,282.75,666.5,293,725.5,322,672,336.5,722.5,330.75,690,333.5,733.5,391.75,684,391.75,734.5,445,663.5,431.5,Walking
4529,704.5,208.75,709.5,202,697,203.5,716,204.25,685.5,206.625,722.5,238.5,676,243,727.5,284.5,668,291.25,736.5,326,670.5,334.75,726.5,332,693.5,334.5,736,394.25,688,395,734.5,447.5,668,430,Walking
4530,708,207.375,713,200.75,700.5,202,720,203,690,204.75,729,237.5,679,241.5,734,283.25,669.5,289.75,743,325,670.5,333.25,730,331,696,333,738.5,392,694.5,393.25,735,446.5,674,429.25,Walking
4531,712.5,206,717.5,199.75,705,200.75,724.5,202.5,694,204.25,733.5,237.25,682.5,240.25,739.5,282.5,671.5,288.5,749.5,322.5,671,332.25,733.5,329.75,699,332,739.5,391.75,698.5,394,734.5,446.5,681.5,430,Walking
4532,716,204.75,721.5,198.5,709,199.25,728.5,201.25,698.5,202.625,738,238,685.5,239.375,746,282.5,673.5,287,757,321.5,672,330.5,736,329.25,701.5,331,740.5,391.25,703,395,734.5,446.75,690.5,432.5,Walking
4533,719.5,204.125,725,198,712.5,198.5,732,201,702.5,201.75,741.5,237.5,688,238,750.5,281.75,674.5,285.5,763.5,320.5,673,329.5,737.5,327.25,702,328.75,741,391,706,394.25,734.5,445.75,700,435.5,Walking
4534,722.5,203.25,728,197.25,716,197.625,736,200.5,705.5,201.375,746,238.125,690.5,237.75,756.5,282.5,676,285,770.5,321.25,675,328.5,739,327.75,703.5,329,742,391.75,710.5,394.5,734.5,445,709,442,Walking
4535,725,203.5,731,197.375,718.5,197.75,739,200.375,708,201,749.5,238.25,693,237.375,762,283.25,678,284.5,777,322.25,676.5,328,740.5,327.5,704.5,328,742,392,715,394.25,735,444,718,444.75,Walking
4536,726.5,204,733,198.125,720,198.25,742,201.125,710,201,753.5,238.875,695,238.25,767.5,283.25,679.5,285.5,783,323.25,679,328,743,329,706,329.5,744,393,718,395.25,737,444,727.5,452.25,Walking
4537,729.5,204,735.5,198,722.5,198.25,744.5,202.25,713,202.25,756,240.75,697.5,239,771.5,285,683,285,788,324.5,683,327.75,745,330.75,709,331,745,395.75,722.5,397.75,733.5,446.5,736.5,457,Walking
4538,731,205,737.5,198.75,724.5,198.75,747,203.25,715,202.875,759,241.625,699.5,239.75,776,286,686,286,793,326,686,328,747.5,332.5,711,332.75,747.5,397,726,399.25,732,445.5,741,463.75,Walking
4539,732.5,205.5,739,199.375,726,199.25,748.5,204,717,203.5,761,242.25,701.5,240.75,778,286,688.5,287,795,326.25,689.5,329.25,750,334.75,713.5,335.25,748.5,399,730,405,733,444,746,468.25,Walking
4540,734,206.375,740.5,200.25,727.5,200.125,750.5,204.5,719,204.25,763,243,703,242.375,780.5,287,691.5,289,797.5,327.5,692,331.75,753,336.75,717,337,748.5,401,734,404.75,729.5,442.75,749,473,Walking
4541,734.5,206.875,741.5,201,728,200.75,752.5,204.875,719.5,204.5,765.5,244.25,703.5,243.125,782,288.75,694,291.5,798,329.5,695.5,335.75,755,339,718.5,339.5,747,402.5,738.5,407.5,729,441.25,757,476.5,Walking
4542,736,207.375,742.5,201,729.5,201.125,753,204.75,721,205,766.5,243.75,705.5,243.75,782.5,288.75,695.5,292.25,799,329.5,697,336.5,757,339.5,720.5,339.75,750,405.5,738,410.25,729.5,441,753.5,481.5,Walking
4543,736.5,207.375,743,200.75,730,201.25,753.5,204.5,721.5,205.75,768,243.875,706.5,244.625,783,289.25,697,293.75,798.5,330.5,698,338.5,759,340.5,722.5,341,753,408.75,738.5,412.5,731,440,754,482.75,Walking
4544,737,206.75,744,200.125,730.5,200.625,754,204,722,205.25,769.5,242.75,708,244.25,783,288.75,698.5,294,797,330,698.5,340.25,761,340.25,723.5,340.75,755.5,410.25,739,414.75,733,440,755,484.5,Walking
4545,738,205.5,744.5,198.75,731,199.375,754.5,202.75,722,204.125,771,241.625,708.5,243.625,783,288.25,699.5,294.5,795.5,329.5,699.5,341.5,763,339.5,725,340.5,759,411,739,417.75,735.5,437,755.5,484.5,Walking
4546,738,204.125,744.5,197.25,731,198,755,201.25,722,203.25,772,239.75,708.5,243,783,287.5,700.5,294.75,794.5,329.5,699.5,342,765.5,340.25,726.5,342,762,414,739.5,420.75,736.5,436,755.5,485,Walking
4547,738,203.125,744.5,196.125,731,197,755.5,199.75,722.5,202,773,237.875,709,242.25,783,286.25,700.5,295,794,329.5,699.5,342.75,766.5,339.25,727,341.75,765.5,412.5,740,421.5,743.5,440.75,753,485,Walking
4548,738.5,202.25,745,195,731,196.25,756,198.25,722.5,201.125,774,236.875,710,242,784,285.75,700,295.25,793.5,330,700,343.25,768,340,728,343.25,773,406.75,741,420.75,749.5,444.75,752,484,Walking
4549,738.5,201.125,745,194,731,195,757,197.25,723,199.5,775,236.5,710.5,241.75,784.5,286.25,700,295.75,793.5,331,700,344,769,341.75,728.5,345.25,778,407,741.5,421.75,750.5,449.75,752.5,483.5,Walking
4550,739,200.5,746,193.25,731.5,194.25,758,196.625,723.5,199.125,776,236.5,711,241.75,785.5,286.75,700,296.25,794,331.75,700,345,771,343.25,729.5,346.5,781,412,742,422.75,755.5,453,753,482,Walking
4551,739.5,200,746.5,192.875,732,193.875,759,196.5,724,199,777.5,236.375,711.5,241.75,786.5,287.25,700.5,296.75,794,333.25,700.5,346,773,344.75,730.5,348,784.5,414.5,740.5,423,763,456,753.5,482.75,Walking
4552,740,200,747,192.75,732.5,193.75,760,196.25,725,198.75,778.5,236.5,712,242,787.5,287.5,701,297.25,794.5,334,701.5,347,774,345.25,731,348.25,786.5,415.5,740.5,423.25,769.5,459.5,753,483.25,Walking
4553,741,200,748,192.75,733.5,193.5,761.5,196.75,725.5,198.25,780,236.875,712.5,242.625,789,288.25,702,298,795,335.5,702.5,347.25,775.5,347,732,350,786.5,417.25,741,423.25,775.5,467.5,753,483.5,Walking
4554,741.5,200.25,749,193,734.5,193.75,762.5,197,726.5,198.25,781.5,237.75,713.5,243.25,790.5,289.25,703,298.5,796,337.5,703,347.5,776.5,346.5,732.5,349.5,786,418.5,740.5,423.25,781,476.5,752.5,483.25,Walking
4555,742,201,749.5,193.75,735,194.25,764,197.5,727,198.5,783.5,238.625,714.5,244.125,792,290.5,704,299.75,797,339.25,704,348.25,777,348.25,732.5,350.75,785.5,422,740.5,425,787.5,486.5,752.5,484.25,Walking
4556,742,201.75,750,194.375,735.5,195,765.5,198,728,199.125,785.5,239.5,716,244.25,794,291.75,705.5,300.25,797,341.5,705.5,349,777,349.5,733,351.5,785,428,741,427,792,497.75,752.5,485,Walking
4557,742.5,203.125,750.5,195.5,735.5,196.25,767,199.25,728.5,200.125,787,240.625,717,245.125,795.5,293.25,707,301,798.5,343,707,349.75,778,351.75,733.5,353.5,784.5,432,741,428.5,795,508.25,752,484.75,Walking
4558,742,205,750.5,197.375,735.5,198,767.5,200.375,729.5,200.75,789,241.875,718,246,797,295.5,708.5,302,799,347.5,708.5,350,778.5,355.25,733.5,356.5,784.5,436,741,430.5,797.5,517,752,484,Walking
4559,742,206.625,750.5,198.75,735.5,199.375,769,201.875,730.5,202,791.5,243.875,719.5,247.25,799,298.75,710,303.75,800,351.5,710,351.25,779,358.25,734,359.5,784,440.25,741,434.25,797,521,752.5,484.75,Walking
4560,741.5,208.5,750,200.5,736,201.125,770.5,203.25,732,203.125,794,246.25,721,248.375,801.5,301.5,711.5,304.75,802,354,711,353,780,361.25,734.5,362,784,444,742,438.5,796.5,524.5,753.5,484.75,Walking
4561,742,209,750.5,201.25,737,201.625,772,204.25,733.5,203.875,796.5,248.25,722.5,249.375,804.5,304.5,713.5,305.75,804,356.75,712.5,354.5,781,362,735,362.25,784,445.75,743,439.5,796,524,754.5,484,Walking
4562,743,209.25,751.5,201.375,738,201.875,773.5,203.875,735,204,798.5,249,724.5,249.25,807,307,715,306,807.5,360,713.5,356,782.5,363,736,362.75,785,447.75,744,441.5,796,525,755.5,482.75,Walking
4563,744,208.875,752.5,200.875,739,201.375,775.5,202.875,736.5,203.125,800.5,249.375,725.5,248.75,809,310,716,306,809,365.5,714,356.5,783.5,366.5,737,365.5,788,450.5,745.5,442.75,796,526,756.5,483,Walking
4564,744.5,206.875,754,199.5,739.5,199,777.5,201.25,737,200,802,247.75,726,246,812,310.25,716.5,304.75,812,367.25,712.5,357.75,785.5,368,737.5,366.5,790.5,452.5,744.5,444,797.5,527.5,758,481.5,Walking
4565,744.5,204.75,754,197.5,740,196.75,778.5,198.5,737.5,197.375,804,246.75,727,244.375,814.5,308.25,717,303.25,816.5,364.25,712,357,786.5,368.75,738,366.5,791,455.75,740.5,442,797,527.5,760,481,Walking
4566,744,203.25,753.5,195.75,739.5,195.25,779,197,738,196,804.5,246,727.5,243.125,817,309.5,718,302.5,819,367,711.5,356.75,787,372,738,370,792,458,739,447,797,528,762,482.5,Walking
4567,743,202,752,194.625,739,193.875,778.5,196.125,738,194.75,805,245.75,728,242.5,818.5,310.75,718.5,302,821,369,710.5,356,787.5,373.5,737.5,371,791.5,459.5,733,447.25,797,528,763.5,484,Walking
4568,741,201.75,750.5,194.5,737,193.5,777.5,196.125,737,194.5,804,245.75,728,242.625,819.5,311.25,719,302.25,822,371.25,710,356.25,786.5,373.5,737,371,791,460,728,449.5,797,527,765,488.5,Walking
4569,738.5,201.75,748,194.25,735,193.75,776.5,196.625,735,195.5,803,246.125,727.5,243,819.5,312.75,719.5,302.5,822.5,373,709,356.25,784.5,374.5,735.5,372,789.5,459,725,452,798,526.5,765,494,Walking
4570,736,202.75,745,195.375,733,194.5,773.5,197,733.5,196,801.5,246.5,727,243.375,819.5,314.25,720,302.5,822.5,375.5,708,356.5,783.5,374.5,734.5,372,788.5,460,722.5,453.25,798.5,526,762.5,503,Walking
4571,733.5,204,743,196.5,730.5,195.75,771,198.25,732,196.875,799.5,246.75,726,243,819,315.25,720.5,302.75,822,377.5,708.5,356,782.5,375,733.5,372.5,788.5,460.25,721,454,798.5,527,758,511.5,Walking
4572,730,205.5,739.5,198,727,197.25,767.5,198.75,729.5,197.75,797,247.25,725,243.625,817,317.25,720.5,303.75,819.5,380.5,708,357.25,781,376,732,373.5,788.5,461,720,454.75,798.5,528,752,522,Walking
4573,723.5,209.5,732.5,201,721,200.125,763.5,200.5,726.5,200,794.5,249,723,245,814,319.5,720,305.5,814,384.75,708,358.25,779.5,378.5,730,376,787.5,462.5,719.5,457.75,798.5,528,743,532.5,Walking
4574,720,210,728.5,201.375,717.5,201.5,758,201.875,721,200.875,791.5,250.25,720.5,246.5,809.5,320.5,718,306.25,809,386.25,708,359.75,776.5,381.75,728.5,379.5,788,467.5,720,465.75,796,529,734,545,Walking
4575,716,211.25,724.5,202.5,713.5,202.75,753.5,202.875,716.5,202.5,787.5,251.25,717.5,247.75,805,320.75,717.5,307.5,804.5,384,708,361.75,774.5,383.75,726.5,382,787.5,469.25,720,472,797,529.5,724.5,554,Walking
4576,710.5,213.125,718.5,204.375,708,204.375,747.5,204,712,203.75,783.5,251.75,714,248.375,801,322.75,717,310.5,797,387,708.5,364.5,771.5,386.25,724,384.5,786.5,470.25,718.5,475.5,797.5,529.5,718,561,Walking
4577,705,214.75,713,205.75,702,206.125,742,205,706.5,205.625,778.5,252.75,710,250.5,796,325,717.5,316.5,789,390,708.5,372.5,767.5,389,720.5,387.5,785,471.5,716.5,478.25,797.5,530.5,714.5,565,Walking
4578,698.5,215.75,706.5,206.625,695.5,206.875,736,205.875,701,206.875,773,253.75,704.5,253.375,790,327.5,715.5,319.75,779.5,393.25,712.5,380.25,764,392.75,716.5,392.25,783.5,473.5,714,482.75,796.5,530,714.5,569,Walking
4579,691.5,215.75,699.5,207.5,689,207.25,729.5,205.75,694.5,207.25,767,254.375,697,255.5,786,329.5,711,323,770,394.25,710.5,384.5,761.5,393,711.5,394.5,783,473.5,711,484.5,798.5,528,713.5,569,Walking
4580,684,216,692,207.5,681,207.5,722,205,686.5,207.25,760,254,692,256,780,329.5,705.5,326.25,764,394.5,704.5,388.5,756,393.5,706.5,395.5,779,475.25,706.5,486.75,798,527.5,712.5,570,Walking
4581,677,216,684.5,207.25,674,207.25,714.5,204.625,680,206.5,753,252.5,685,256.5,773.5,328,699.5,327.75,757.5,394.25,701.5,391.75,750,394,699.5,397,774,476.5,701.5,489,797,527.5,711.5,571,Walking
4582,668.5,214.75,676.5,206.125,666,206,706.5,203.75,672.5,205,747,251.625,678.5,254.25,767.5,328,687.5,326,752,395,690,392,743,393.5,692,396.25,768.5,480.5,697,489.75,795,527,711,572,Walking
4583,660.5,214.625,669,204.875,657.5,205.25,698.5,203.625,665.5,203.25,741.5,252.25,674,251.875,759,329,688,323.5,747,395,689,386.25,736.5,397.75,688.5,398,758.5,489,693,494,790.5,528.5,710.5,572.5,Walking
4584,653.5,214.25,662,203.875,650,205.5,692,202,657.5,205,735,251.25,667,255.625,753,328.75,682,327.5,741.5,396,680.5,388,730.5,397.75,683,398.75,750,490.5,690.5,494.25,784.5,529,711,572.5,Walking
4585,647.5,214.25,655.5,203.875,645,205,686,201.875,653,203.625,729,249.875,661.5,255.5,747.5,327.75,674,328.25,738,395.75,670,388.5,723,397.5,676.5,398.75,737,488,688,492.5,775,532,711.5,571.5,Walking
4586,641,214.25,648.5,203.875,638,205.375,679,200.875,647.5,204.375,723,250.5,658.5,256,742.5,328,669,329.75,736,395.75,660.5,386.25,716,398.5,672.5,399,725,490.75,685.5,491.5,766,538,711,570.5,Walking
4587,635,214.5,641.5,203.875,632.5,205.75,672,200.125,643.5,205.125,717,250.5,654.5,255.875,738.5,326.75,660,327,733.5,395.75,648,384.25,710.5,399.25,670,399.5,714,494.5,684,493.5,756,548,710.5,570,Walking
4588,629,214.875,636,204.5,626.5,205.875,666,202,638.5,205,710.5,250.625,650.5,255.25,734.5,327.25,655,325.25,731.5,397,637,382,705.5,399.5,667.5,399,700.5,497.25,682,496.25,739.5,560,711,568,Walking
4589,622.5,214.5,628.5,204.625,620,205.75,660,201,632,205.125,704.5,252.5,644.5,256.5,733,329,648,326.25,730,401,626.5,383,700.5,398.5,663,397.75,691.5,497.5,677,494,722.5,575.5,712.5,570,Walking
4590,617,215.75,623,206.25,615,207.25,653.5,202.375,629,205.875,697.5,254.125,640,257.5,728,330,642,326.75,727.5,402.5,617.5,381,694.5,398.5,661,397,681,496.5,678.5,493,708.5,584,708,572.5,Walking
4591,611,217.375,616.5,207.5,608.5,209,647,204,622,208,690.5,255.5,636,259,723,330.75,636.5,328.75,723.5,404.25,608.5,381.25,688,399,659,396.5,665,496.5,685.5,488.5,688,588.5,713,570,Walking
4592,604,220.625,609.5,210.875,601.5,211.875,639,206.375,618.5,209.875,684,257.5,631.5,260.25,717,333.5,632,329.75,720,408,601.5,381,682,404,654,401,654.5,504.75,685,491.5,661.5,605,712,572,Walking
4593,597,221.875,603,211.625,594.5,212.625,631.5,207.5,613.5,210.625,675.5,258.25,629.5,259.5,709.5,335,628,331.25,715,408.25,595,383,673.5,408.75,650.5,405.5,647,510.25,684,494,639.5,613,712,573,Walking
4594,591,224.5,596,214.125,589,215.375,624,210.125,610,212.875,669,260.75,625.5,260.5,702.5,338.25,624,333,708,412.5,589.5,384.25,663.5,414,644.5,410,638,514,679.5,497,621,616,712.5,573,Walking
4595,584.5,227,588.5,217.25,582,218.125,618.5,211.875,604,214.625,661,264.5,619.5,262.5,694.5,341.5,620,336,701,417.5,584.5,387,656,415.25,639,410.25,625.5,515.5,674,497.25,607.5,616.5,712,573,Walking
4596,577,228.625,580.5,218.875,574,219.875,611,213.25,598.5,215.75,653,266.25,614.5,263.25,684.5,344.5,615,339.25,690,419.75,582,390,647,415.5,633,410.25,616.5,515,668.5,497.5,599.5,616,711.5,572,Walking
